46;"Tōka Gettan";Seinen;26;24;Printemps;Avril;2007;Terminée;"Studio DEEN";"L'histoire prend place dans le Kamiatsura, un pays resté près des traditions orientales (les vêtements, les coutumes, les maisons). Là-bas posséder pouvoirs et magie est chose commune. Le héros, Kamiazuma Touka est au début de l'histoire à la recherche de Momoko, son ancien amour. Il entretient des relations plutôt ambiguës avec sa mère et a une double personnalité (il devient parfois une fille). Touka possède un pouvoir caché en lui, la Sekiken. Au fil de l'histoire, Touka va revoir défiler des images du passé, proche et lointain, pour comprendre la source des évènements il y a 2000 ans.";2;
47;"UFO Robo Grendizer";Shōnen;74;24;Automne;Octobre;1975;Terminée;"Tōei Animation";"Actarus, le prince de l'espace, protège la planète bleue des attaques de l'armée du Grand Stratéguerre Végas.";1;
48;"Kidō Senshi Gundam";Shōnen;43;24;Printemps;Avril;1979;Terminée;Sunrise;"Période 0079 UC (calendrier Universal Century).<br />
<br />
Durant la One Year War, la Fédération développe secrètement ses Mobile Suit afin de reprendre le dessus sur la supériorité technologique de Zeon.";1;
49;DearS;Seinen;13;25;Été;Juillet;2004;Terminée;Daume;"Il a tout juste un an, 150 aliens ont atterri sur Terre. Contre toute attente, les terriens n’écopent pas de monstres verts, mais d’adorables créatures aux formes quasi extra-terrestres qui suscitent très vite l’engouement des populations... Takeya, un jeune étudiant un peu canaille et un peu chenapan, ne voit pas d’un très bon œil cette invasion des DearS qu’il pense être dangereuses pour l’humanité. Mais lorsqu’un alien débarque chez lui, il va devoir bien malgré lui s’y faire, d’autant plus que la DearS va s’auto-proclamer l’esclave du jeune homme ! Toutefois, il semblerait que certaines personnes s'intéressent de très près à elle...<br />
<br />
-Kazé-";2;
51;.hack//SIGN;Tout;28;25;Printemps;Avril;2002;Terminée;"Bee Train";"Dans un futur proche, alors que tous les systèmes d'informations ont été rendues obsolètes par un mystérieux virus, un nouveau système d'exploitation s'est imposé : ALTIMIT. Sur ce système un jeu nommé  « The World » de type MMORPG, plonge des millions de joueurs dans un univers où se mêle magie et monstre, mage et guerrier. La réelle révolution de « The World » est qu'il permet au joueur de littéralement plonger son esprit dans le jeu de manière à vivre une expérience unique.<br />
Mais derrière ce succès se cache une vérité assez inquiétante. Récemment des joueurs ont été plongés dans un coma inexplicable IRL. Ni les autorités, ni les médecins n'arrivent à comprendre ce phénomène.<br />
Dans .Hack//SIGN nous suivons l'évolution du PJ (Personnage Jouable) nommé Tsukasa. Ce dernier se « réveille » au milieu de ce qui semble être une grotte sans aucun souvenir immédiat de ce qui l'a conduit ici. Peut être s'est-il assoupi ? Aucune importance, notre héros continue sa partie légèrement perturbé, et croisera, comme dans tout bon MMO, d'autres joueurs plus ou moins étranges. Mais au moment de se déconnecter...";6;
52;"Hajime no Ippo";Shōnen;76;24;Automne;Octobre;2000;Terminée;Madhouse;"Ippo Makunouchi est un jeune et timide lycéen de 16 ans qui n’a pas d’amis car il consacre tout son temps libre à aider sa mère, qui l'élève seule, dans l’entreprise familiale de location de bateaux de pêche. Il est couramment victime de brutalités et d’humiliations par une bande de voyous menée par Umezawa, un de ses camarades de classe. Un jour, un boxeur professionnel témoin de la scène, Mamoru Takamura, le sauve de ses bourreaux et emmène un Ippo blessé au club de boxe Kamogawa, tenu par le boxeur retraité Genji Kamogawa, pour le soigner. Une fois Ippo réveillé, Takamura tente de lui remonter le moral en le persuadant de se défouler sur un sac de sable, expérience qui révèle chez lui une grande puissance de frappe et un talent inné pour la boxe. Se découvrant une passion pour ce sport et poussé par le désir de devenir fort, le jeune Ippo décide de devenir boxeur professionnel et commence son entraînement au sein du club vers les plus hauts niveaux.";1;
53;Amatsuki;Shōnen;13;24;Printemps;Avril;2008;Terminée;"Studio DEEN";"Rikugou Tokidoki est un jeune lycéen qui vient d'échouer à son examen d'histoire du Japon avec la note de 5/100. En guise de rattrapage, il doit se rendre à une exposition consacré à l'ère Edo afin de faire un compte-rendu. Il y croise Shinonome Kon, un autre étudiant qui semble bien mieux s'y connaître en histoire japonaise. <br />
<br />
Toki entame alors sa visite, mais au détour d'un pont, il rencontre une étrange créature qui l'attaque. Sauvé par une jeune femme, Kuchiha, il se réveille dans ce qui semble être l'ère Edo. Quelle n'est pas sa surprise lorsqu'il voit Shinonome qui lui déclare être arrivé deux ans auparavant...";1;
54;Blassreiter;Shōnen;24;24;Printemps;Avril;2008;Terminée;Gonzo;"C'est en Allemagne, dans un futur proche que se déroule l'histoire.<br />
Un beau jour des créatures appelées ""les Amalgames"" ou ""les Démoniaques"" ont commencé à apparaître dans la ville en tuant les habitants.<br />
Lors d'une course de moto Gerd frantzen se voit confronté à l'une de ces créatures et c'est alors que ""Blue"" apparaît pour détruire cette créature.<br />
Durant cet incident, Gerd Frantzen perd l'usage de ses jambes entraînant son licenciement et la perte de sa petite amie... Un mystérieux docteur vient alors à lui et lui propose un médicament miracle qui le transformera en un Amalgame avec une âme humaine de même type que Blue.<br />
<br />
Pour autant, tous portent le même fardeau, un destin implacable : combattre dans une Royale Bataille où la vie de chacun des démons est en jeu.<br />
<br />
Ils utilisent leur pouvoir pour survivre et pour accomplir leur propre projet.<br />
Mais user d'un tel pouvoir a un prix : leur Humanité se tarit....<br />
<br />
Une histoire implacable et ravageuse de jeunes hommes et femmes tourmentés par leur solitude et leur agonie...";1;
55;"Dennō Coil";Tout;26;25;Printemps;Mai;2007;Terminée;Madhouse;"L'histoire se passe en 2026, à une époque où le virtuel est pleinement intégré à la vie quotidienne, par le biais de lunettes spéciales. En les mettant, on accède au Cyberespace, qui mélange réel et données virtuelles.<br />
<br />
Yuko Okonogi, élève de 6ème, vient d'emménager à Daikoku en compagnie de sa sœur, Kyoko, de ses parents et de son chien, Densuke. Son père, qui travaille pour une société consacrée au Cyberespace y a été transféré car de nombreux familiers, des animaux de compagnie virtuels, ont récemment disparu. <br />
<br />
Yasako (surnom de Yuko), au cours d'une balade avec Kyoko et Densuke, tombe nez à nez avec un illégal, un virus informatique. Celui-ci va attirer Densuke dans une faille du Cyberespace. Yasako, en voulant le retrouver, va rencontrer Fumie, une jeune fille de son âge, qui va lui proposer ses services au nom de l'agence de Cyberdétectives Coil. Yasako découvrira que cette agence est en fait dirigée par sa propre grand-mère !<br />
<br />
On va alors suivre Yasako et Fumie qui vivront différentes péripéties dans cette ville où la frontière entre virtuel et réel ne semble plus aussi nette qu'avant..";6;
56;"Ichigo 100%";Shōnen;13;24;Printemps;Avril;2005;Terminée;Madhouse;"Junpei Manaka ne rêve que d'une chose, devenir réalisateur de films. Un jour, après les cours, il se rend sur le toit du collège pour admirer le soleil couchant. C'est alors qu'une fille lui tombe littéralement dessus. A peine remit de ses émotions, elle s'enfuit, un seul indice pour la retrouver parmi toutes les filles du collège, une culotte à motif de fraise...";1;
57;Kure-nai;Tout;12;24;Printemps;;2008;Terminée;"Brains Base";"Kurenai Shinkurou est un médiateur de 16 ans. Il est chargé par Juusawa Benika de régler des conflits qui nécessitent parfois un peu de poigne. <br />
Un jour, il accepte comme travail de protéger une jeune fille de 7 ans, Murasaki Kuhouin. Il ne le sait pas encore, mais Murasaki fait partie d'une famille puissante et mystérieuse. Cette jeune fille est toujours restée dans la vaste propriété des Kuhouin, habituée à un style de vie luxueux.<br />
<br />
Juusawa Benika va l'enlever pour respecter la promesse faite à la mère de Murasaki, Souju, et va la cacher chez Kurenai. Seulement, pour quelqu'un qui a toujours vécu dans le luxe et n'a jamais vu le monde extérieur, se retrouver dans une pièce minuscule est quelque chose de nouveau. Mais Murasaki pourra-t-elle échapper à son destin de femme Kuhouin ?";6;
58;"Toshokan Sensō";Seinen;12;22;Printemps;Avril;2008;Terminée;"Production I.G";"À l'aube de l'ère Seika [ère fictive], afin de règlementer des messages qui pouvaient présenter une mauvaise influence sur la société, la loi de Nettoyage des Média fut votée. Les librairies s'armèrent afin de protéger la liberté d'expression de la censure extrême faite par le Comité de Nettoyage des Média. Le conflit entre les deux parties ne cessa de s'aggraver.<br />
Durant la 31ème année de l'ère Seika, une jeune fille, Kasahara Iku, plongea seule au milieu du conflit...";2;
59;Potemayo;Tout;12;24;Été;;2007;Terminée;"J.C. STAFF";"Sunao Moriyama, se préparant à partir à l'école, ouvre la porte de son frigo afin de déjeuner, hors celui-ci tombe nez à nez avec une drôle de créature plus ou moins semblable à un ""bébé"".<br />
Comme s'il n'avait rien vu de spécial celui-ci ferme la porte sans porter plus d'attention à la créature en ayant au préalable saisi son déjeuné, celui-ci portant le nom de ""Potemayo"", il surnommera la créature ""Potemayo"".<br />
Et c'est dès lors qu'à ce moment, les gags et situations humoristiques apparaissent !";6;
60;"Soul Eater";Shōnen;51;25;Printemps;;2008;Terminée;BONES;"Bienvenue à Shibusen, l'école des faucheurs d'âmes de Death City. Ici point de cours de mathématiques, de langues ou de littérature. L'unique discipline enseignée est la maîtrise d'armes démoniaques afin d'accéder au rang suprême de ""Death Scyte""... Seuls les Meisters ayant récolté 99 âmes maléfiques et 1 âme de sorcière pourront prétendre à ce titre. Sous l'encadrement du Dieu de la Mort, les élèves de Shibusen doivent apprendre à maîtriser leur armes... sauf que ces dernières sont humaines et avec un caractère plutôt bien trempé. La douce Maka doit gérer sa faux infernale Soul Eater tandis que l'exubérant Black*Star fait équipe avec la timide Tsubaki. Leur point comun ? Leur retard accumulé dans la chasse aux âmes. Et pour ne pas se faire virer de l'école, tous les coups sont permis !<br />
<br />
-Kazé-";1;
61;"To LOVE-Ru -Trouble-";Shōnen;26;24;Printemps;Avril;2008;Terminée;XEBEC;"Rito Yuuki, jeune lycéen de 15 ans, est amoureux de Haruna Sairenji depuis le collège.<br />
Un jour dans son bain a lieu une explosion, et il voit apparaître une jeune femme nue ...<br />
<br />
Cette belle demoiselle se prénomme Lala, et vient de la planète Deviluke dont elle est la princesse.<br />
Elle est venue sur Terre pour échapper aux personnes voulant l'épouser.<br />
<br />
Au fur et à mesure du temps, il se trouve qu'elle tombe amoureuse de Rito et qu'elle veut se marier avec lui.<br />
Le père de Lala impose alors une condition; Rito doit protéger Lala de toutes les personnes voulant mettre la main sur elle, sinon la Terre sera détruite.<br />
<br />
Commence alors une histoire folle dans un lycée peuplé de gens normaux, dans lequel se regroupent un tas de personnes bizarres ...";1;
62;"One Piece";Shōnen;0;25;Automne;Octobre;1999;"En cours";"Tōei Animation";"Gloire, fortune, pouvoir... le roi des pirates, Gol D. Roger possédait toutes ces choses. Lors de son exécution il déclara : ""Mon trésor ? Si vous y tenez, vous n'avez qu'à le prendre... Mais il vous faudra d'abord le chercher, car je l'ai caché quelque part dans ce vaste monde !""<br />
Ce fut le début de l'âge d'or de la piraterie !<br />
<br />
22 ans plus tard, un jeune homme du nom de Monkey D. Luffy prend la mer bien décidé à trouver le légendaire One Piece et devenir le Roi des pirates.";1;
64;"Itazura na Kiss";Shōjo;25;24;Printemps;Avril;2008;Terminée;"TMS Entertainment";"Cela fait deux ans que Kotoko Aihara est secrètement amoureuse de Naoki Irie. Alors que ce dernier a été trois années de suite le meilleur élève du Japon et fait partie de la classe A - regroupant les meilleurs éléments -, Kotoko fait elle partie de la classe F, la pire du lycée.<br />
<br />
Lorsque cette dernière lui présente une lettre où elle lui avoue son amour, Naoki refuse même de la prendre et rejette Kotoko d'un air dédaigneux et suffisant.<br />
<br />
Déprimée, objet de toutes les moqueries, elle doit en plus dès le soir même faire face à un autre problème: sa nouvelle maison s'est écroulée suite à un tremblement de terre. Invitée avec son père chez des amis de ce dernier, elle va découvrir que cet ami n'est autre que le père de Naoki. Ainsi, Kotoko va devoir vivre dans la même maison que Naoki, une cohabitation qui s'annonce explosive...";4;
66;"Wagaya no Oinari-sama";Shōnen;24;25;Printemps;Avril;2008;Terminée;ZEXCS;"Depuis des générations, la famille Mizuchi s'occupe de défendre et de contrôler l'élément de l'eau. Plusieurs prêtresses se sont succédées jusqu'à la génération actuelle. Mais aujourd'hui, aucune fille ne fait partie de la famille et se sont donc deux frères qui doivent prendre le relais. Ils demandent de l'aide à une déesse renard (Kitsune), nommée Tenko Kugen. Très jolie malgré son fort caractère, elle prend son devoir de protectrice très au sérieux. Le trio va entrer dans un quotidien rempli de disputes et de démons...";1;
